Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3174061005006,https://kawalpemilu.org/h/31740610056,null,null,null,101,99,29
3174061005007,https://kawalpemilu.org/h/31740610057,null,null,null,91,66,34
3174061005008,https://kawalpemilu.org/h/31740610058,null,null,null,102,69,27
3174061005009,https://kawalpemilu.org/h/31740610059,null,null,null,null,null,null
3174061005010,https://kawalpemilu.org/h/317406100510,null,null,null,null,null,null
3174061005011,https://kawalpemilu.org/h/317406100511,null,null,null,93,117,38
3174061005012,https://kawalpemilu.org/h/317406100512,null,null,null,79,105,27
3174061005013,https://kawalpemilu.org/h/317406100513,null,null,null,null,null,null
3174061005014,https://kawalpemilu.org/h/317406100514,null,null,null,129,65,33
3174061005015,https://kawalpemilu.org/h/317406100515,null,null,null,64,90,23
3174061005016,https://kawalpemilu.org/h/317406100516,null,null,null,null,null,null
3174061005017,https://kawalpemilu.org/h/317406100517,null,null,null,144,58,31
3174061005018,https://kawalpemilu.org/h/317406100518,null,null,null,101,78,41
3174061005019,https://kawalpemilu.org/h/317406100519,null,null,null,97,62,29
3174061005020,https://kawalpemilu.org/h/317406100520,null,null,null,125,65,35
3174061005021,https://kawalpemilu.org/h/317406100521,null,null,null,null,null,null
3174061005022,https://kawalpemilu.org/h/317406100522,null,null,null,100,55,45
3174061005023,https://kawalpemilu.org/h/317406100523,null,null,null,105,49,30
3174061005024,https://kawalpemilu.org/h/317406100524,null,null,null,null,null,null
3174061005025,https://kawalpemilu.org/h/317406100525,null,null,null,91,79,73
3174061005026,https://kawalpemilu.org/h/317406100526,null,null,null,93,53,24
3174061005027,https://kawalpemilu.org/h/317406100527,null,null,null,null,null,null
3174061005028,https://kawalpemilu.org/h/317406100528,null,null,null,null,null,null
3174061005029,https://kawalpemilu.org/h/317406100529,null,null,null,null,null,null
3174061005030,https://kawalpemilu.org/h/317406100530,null,null,null,null,null,null
3174061005031,https://kawalpemilu.org/h/317406100531,null,null,null,null,null,null
3174061005032,https://kawalpemilu.org/h/317406100532,null,null,null,null,null,null
3174061005033,https://kawalpemilu.org/h/317406100533,null,null,null,null,null,null
3174061005034,https://kawalpemilu.org/h/317406100534,null,null,null,null,null,null
3174061005035,https://kawalpemilu.org/h/317406100535,null,null,null,null,null,null
3174061005036,https://kawalpemilu.org/h/317406100536,null,null,null,null,null,null
3174061005037,https://kawalpemilu.org/h/317406100537,null,null,null,null,null,null
3174061005038,https://kawalpemilu.org/h/317406100538,null,null,null,null,null,null
3174061005039,https://kawalpemilu.org/h/317406100539,null,null,null,null,null,null
3174061005040,https://kawalpemilu.org/h/317406100540,null,null,null,null,null,null
3174061005041,https://kawalpemilu.org/h/317406100541,null,null,null,null,null,null
3174061005042,https://kawalpemilu.org/h/317406100542,null,null,null,null,null,null
3174061005043,https://kawalpemilu.org/h/317406100543,null,null,null,null,null,null
3174061005044,https://kawalpemilu.org/h/317406100544,null,null,null,null,null,null
3174061005045,https://kawalpemilu.org/h/317406100545,null,null,null,null,null,null
3174061005046,https://kawalpemilu.org/h/317406100546,null,null,null,null,null,null
3174061005047,https://kawalpemilu.org/h/317406100547,null,null,null,null,null,null
3174061005048,https://kawalpemilu.org/h/317406100548,null,null,null,null,null,null
3174061005049,https://kawalpemilu.org/h/317406100549,null,null,null,null,null,null
3174061005050,https://kawalpemilu.org/h/317406100550,null,null,null,null,null,null
3174061005051,https://kawalpemilu.org/h/317406100551,null,null,null,null,null,null
3174061005052,https://kawalpemilu.org/h/317406100552,null,null,null,null,null,null
3174061005053,https://kawalpemilu.org/h/317406100553,null,null,null,null,null,null
3174061005054,https://kawalpemilu.org/h/317406100554,null,null,null,null,null,null
3174061005055,https://kawalpemilu.org/h/317406100555,null,null,null,null,null,null
3174061005056,https://kawalpemilu.org/h/317406100556,null,null,null,null,null,null
3174061005057,https://kawalpemilu.org/h/317406100557,null,null,null,null,null,null
3174061005058,https://kawalpemilu.org/h/317406100558,null,null,null,null,null,null
3174061005059,https://kawalpemilu.org/h/317406100559,null,null,null,null,null,null
