Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3173011001052,https://kawalpemilu.org/h/317301100152,null,null,null,75,97,45
3173011001053,https://kawalpemilu.org/h/317301100153,null,null,null,null,null,null
3173011001054,https://kawalpemilu.org/h/317301100154,null,null,null,93,88,15
3173011001055,https://kawalpemilu.org/h/317301100155,null,null,null,null,null,null
3173011001056,https://kawalpemilu.org/h/317301100156,null,null,null,null,null,null
3173011001057,https://kawalpemilu.org/h/317301100157,null,null,null,null,null,null
3173011001058,https://kawalpemilu.org/h/317301100158,null,null,null,null,null,null
3173011001059,https://kawalpemilu.org/h/317301100159,null,null,null,null,null,null
3173011001060,https://kawalpemilu.org/h/317301100160,null,null,null,null,null,null
3173011001061,https://kawalpemilu.org/h/317301100161,null,null,null,109,101,25
3173011001062,https://kawalpemilu.org/h/317301100162,null,null,null,null,null,null
3173011001063,https://kawalpemilu.org/h/317301100163,null,null,null,91,89,25
3173011001064,https://kawalpemilu.org/h/317301100164,null,null,null,null,null,null
3173011001065,https://kawalpemilu.org/h/317301100165,null,null,null,59,96,13
3173011001066,https://kawalpemilu.org/h/317301100166,null,null,null,null,null,null
3173011001067,https://kawalpemilu.org/h/317301100167,null,null,null,59,104,24
3173011001068,https://kawalpemilu.org/h/317301100168,null,null,null,null,null,null
3173011001069,https://kawalpemilu.org/h/317301100169,null,null,null,null,null,null
3173011001070,https://kawalpemilu.org/h/317301100170,null,null,null,1,79,68
3173011001071,https://kawalpemilu.org/h/317301100171,null,null,null,4,94,94
3173011001072,https://kawalpemilu.org/h/317301100172,null,null,null,null,null,null
3173011001073,https://kawalpemilu.org/h/317301100173,null,null,null,3,60,102
3173011001074,https://kawalpemilu.org/h/317301100174,null,null,null,120,93,18
3173011001075,https://kawalpemilu.org/h/317301100175,null,null,null,138,97,18
3173011001076,https://kawalpemilu.org/h/317301100176,null,null,null,46,126,21
3173011001077,https://kawalpemilu.org/h/317301100177,null,null,null,null,null,null
3173011001078,https://kawalpemilu.org/h/317301100178,null,null,null,null,null,null
3173011001079,https://kawalpemilu.org/h/317301100179,null,null,null,71,56,20
3173011001080,https://kawalpemilu.org/h/317301100180,null,null,null,null,null,null
3173011001081,https://kawalpemilu.org/h/317301100181,null,null,null,null,null,null
3173011001082,https://kawalpemilu.org/h/317301100182,null,null,null,null,null,null
3173011001083,https://kawalpemilu.org/h/317301100183,null,null,null,null,null,null
3173011001084,https://kawalpemilu.org/h/317301100184,null,null,null,null,null,null
3173011001085,https://kawalpemilu.org/h/317301100185,null,null,null,null,null,null
3173011001086,https://kawalpemilu.org/h/317301100186,null,null,null,null,null,null
3173011001087,https://kawalpemilu.org/h/317301100187,null,null,null,null,null,null
3173011001088,https://kawalpemilu.org/h/317301100188,null,null,null,null,null,null
3173011001089,https://kawalpemilu.org/h/317301100189,null,null,null,null,null,null
3173011001090,https://kawalpemilu.org/h/317301100190,null,null,null,64,103,29
3173011001091,https://kawalpemilu.org/h/317301100191,null,null,null,null,null,null
3173011001092,https://kawalpemilu.org/h/317301100192,null,null,null,70,99,25
3173011001093,https://kawalpemilu.org/h/317301100193,null,null,null,null,null,null
3173011001094,https://kawalpemilu.org/h/317301100194,null,null,null,null,null,null
3173011001095,https://kawalpemilu.org/h/317301100195,null,null,null,null,null,null
3173011001096,https://kawalpemilu.org/h/317301100196,null,null,null,null,null,null
3173011001097,https://kawalpemilu.org/h/317301100197,null,null,null,null,null,null
3173011001098,https://kawalpemilu.org/h/317301100198,null,null,null,null,null,null
3173011001099,https://kawalpemilu.org/h/317301100199,null,null,null,null,null,null
3173011001100,https://kawalpemilu.org/h/3173011001100,null,null,null,null,null,null
