Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3174061001043,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001043.json,null,null,null,null,null,null
3174061001044,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001044.json,null,null,null,null,null,null
3174061001045,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001045.json,null,null,null,null,null,null
3174061001046,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001046.json,null,null,null,null,null,null
3174061001047,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001047.json,null,null,null,54,93,86
3174061001048,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001048.json,null,null,null,null,null,null
3174061001049,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001049.json,null,null,null,null,null,null
3174061001050,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001050.json,null,null,null,null,null,null
3174061001051,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001051.json,null,null,null,null,null,null
3174061001052,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001052.json,null,null,null,null,null,null
3174061001053,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001053.json,null,null,null,null,null,null
3174061001054,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001054.json,null,null,null,null,null,null
3174061001055,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001055.json,null,null,null,null,null,null
3174061001056,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001056.json,null,null,null,null,null,null
3174061001057,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001057.json,null,null,null,null,null,null
3174061001058,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001058.json,null,null,null,null,null,null
3174061001059,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001059.json,null,null,null,null,null,null
3174061001060,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001060.json,null,null,null,null,null,null
3174061001061,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001061.json,null,null,null,null,null,null
3174061001062,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001062.json,null,null,null,null,null,null
3174061001063,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001063.json,null,null,null,null,null,null
