Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
1105012007003,https://kawalpemilu.org/h/11050120073,null,null,null,175,54,2
1105012007004,https://kawalpemilu.org/h/11050120074,null,null,null,183,53,9
1105012007005,https://kawalpemilu.org/h/11050120075,null,null,null,181,62,4
1105012007006,https://kawalpemilu.org/h/11050120076,null,null,null,176,66,4
1105012007007,https://kawalpemilu.org/h/11050120077,null,null,null,null,null,null
1105012007008,https://kawalpemilu.org/h/11050120078,null,null,null,null,null,null
1105012007009,https://kawalpemilu.org/h/11050120079,null,null,null,196,55,3
1105012007010,https://kawalpemilu.org/h/110501200710,null,null,null,null,null,null
1105012007011,https://kawalpemilu.org/h/110501200711,null,null,null,189,40,7
1105012007012,https://kawalpemilu.org/h/110501200712,null,null,null,193,43,5
1105012007013,https://kawalpemilu.org/h/110501200713,null,null,null,184,55,8
1105012007014,https://kawalpemilu.org/h/110501200714,null,null,null,202,41,5
1105012007015,https://kawalpemilu.org/h/110501200715,null,null,null,183,78,2
1105012007016,https://kawalpemilu.org/h/110501200716,null,null,null,218,38,2
1105012014001,https://kawalpemilu.org/h/11050120141,null,null,null,196,42,4
1105012014002,https://kawalpemilu.org/h/11050120142,null,null,null,null,null,null
1105012014003,https://kawalpemilu.org/h/11050120143,null,null,null,null,null,null
1105012014004,https://kawalpemilu.org/h/11050120144,null,null,null,null,null,null
1105012014005,https://kawalpemilu.org/h/11050120145,null,null,null,167,51,6
1105012014006,https://kawalpemilu.org/h/11050120146,null,null,null,null,null,null
1105012014007,https://kawalpemilu.org/h/11050120147,null,null,null,171,37,4
1105012014008,https://kawalpemilu.org/h/11050120148,null,null,null,151,45,3
1105012014009,https://kawalpemilu.org/h/11050120149,null,null,null,null,null,null
1105012014010,https://kawalpemilu.org/h/110501201410,null,null,null,162,48,1
1105012013001,https://kawalpemilu.org/h/11050120131,null,null,null,181,54,7
1105012013002,https://kawalpemilu.org/h/11050120132,null,null,null,null,null,null
1105012002001,https://kawalpemilu.org/h/11050120021,null,null,null,118,78,8
1105012002002,https://kawalpemilu.org/h/11050120022,null,null,null,154,65,3
1105012002003,https://kawalpemilu.org/h/11050120023,null,null,null,153,45,3
1105012002004,https://kawalpemilu.org/h/11050120024,null,null,null,null,null,null
1105012002005,https://kawalpemilu.org/h/11050120025,null,null,null,133,74,5
1105012002006,https://kawalpemilu.org/h/11050120026,null,null,null,119,61,19
1105012004001,https://kawalpemilu.org/h/11050120041,null,null,null,null,null,null
1105012004002,https://kawalpemilu.org/h/11050120042,null,null,null,null,null,null
1105012004003,https://kawalpemilu.org/h/11050120043,null,null,null,166,52,12
1105012004004,https://kawalpemilu.org/h/11050120044,null,null,null,180,74,2
1105012004005,https://kawalpemilu.org/h/11050120045,null,null,null,199,40,8
1105012004006,https://kawalpemilu.org/h/11050120046,null,null,null,194,45,2
1105012004007,https://kawalpemilu.org/h/11050120047,null,null,null,189,44,5
1105012004008,https://kawalpemilu.org/h/11050120048,null,null,null,164,78,6
1105012004009,https://kawalpemilu.org/h/11050120049,null,null,null,null,null,null
1105012004010,https://kawalpemilu.org/h/110501200410,null,null,null,null,null,null
1105012004011,https://kawalpemilu.org/h/110501200411,null,null,null,179,57,6
1105012004012,https://kawalpemilu.org/h/110501200412,null,null,null,null,null,null
1105012004013,https://kawalpemilu.org/h/110501200413,null,null,null,168,53,3
1105012015001,https://kawalpemilu.org/h/11050120151,null,null,null,169,68,6
1105012015002,https://kawalpemilu.org/h/11050120152,null,null,null,null,null,null
1105012015003,https://kawalpemilu.org/h/11050120153,null,null,null,null,null,null
1105012015004,https://kawalpemilu.org/h/11050120154,null,null,null,195,58,0
1105012015005,https://kawalpemilu.org/h/11050120155,null,null,null,193,51,6
1105012015006,https://kawalpemilu.org/h/11050120156,null,null,null,170,73,2
1105012015007,https://kawalpemilu.org/h/11050120157,null,null,null,null,null,null
1105012015008,https://kawalpemilu.org/h/11050120158,null,null,null,null,null,null
1105012015009,https://kawalpemilu.org/h/11050120159,null,null,null,196,69,10
1105012015010,https://kawalpemilu.org/h/110501201510,null,null,null,175,68,6
1105012015011,https://kawalpemilu.org/h/110501201511,null,null,null,210,46,3
1105012015012,https://kawalpemilu.org/h/110501201512,null,null,null,196,53,5
1105012015013,https://kawalpemilu.org/h/110501201513,null,null,null,190,50,9
1105012020001,https://kawalpemilu.org/h/11050120201,null,null,null,null,null,null
1105012020002,https://kawalpemilu.org/h/11050120202,null,null,null,null,null,null
1105012020003,https://kawalpemilu.org/h/11050120203,null,null,null,176,56,2
1105012020004,https://kawalpemilu.org/h/11050120204,null,null,null,170,53,2
1105012020005,https://kawalpemilu.org/h/11050120205,null,null,null,212,45,1
1105012020006,https://kawalpemilu.org/h/11050120206,null,null,null,null,null,null
1105012020007,https://kawalpemilu.org/h/11050120207,null,null,null,null,null,null
1105012020008,https://kawalpemilu.org/h/11050120208,null,null,null,166,54,8
1105012020009,https://kawalpemilu.org/h/11050120209,null,null,null,null,null,null
1105012020010,https://kawalpemilu.org/h/110501202010,null,null,null,180,38,3
1105012020011,https://kawalpemilu.org/h/110501202011,null,null,null,null,null,null
1105012010001,https://kawalpemilu.org/h/11050120101,null,null,null,176,43,7
1105012010002,https://kawalpemilu.org/h/11050120102,null,null,null,null,null,null
1105012010003,https://kawalpemilu.org/h/11050120103,null,null,null,191,42,3
1105012010004,https://kawalpemilu.org/h/11050120104,null,null,null,171,42,4
1105012010005,https://kawalpemilu.org/h/11050120105,null,null,null,187,46,1
1105012010006,https://kawalpemilu.org/h/11050120106,null,null,null,180,55,2
1105012010007,https://kawalpemilu.org/h/11050120107,null,null,null,179,51,0
1105012011001,https://kawalpemilu.org/h/11050120111,null,null,null,148,89,9
1105012011002,https://kawalpemilu.org/h/11050120112,null,null,null,null,null,null
1105012011003,https://kawalpemilu.org/h/11050120113,null,null,null,141,91,13
1105012009001,https://kawalpemilu.org/h/11050120091,null,null,null,62,83,30
1105012008001,https://kawalpemilu.org/h/11050120081,null,null,null,168,66,2
1105012006001,https://kawalpemilu.org/h/11050120061,null,null,null,175,54,5
1105012006002,https://kawalpemilu.org/h/11050120062,null,null,null,null,null,null
1105012006003,https://kawalpemilu.org/h/11050120063,null,null,null,null,null,null
1105012006004,https://kawalpemilu.org/h/11050120064,null,null,null,170,58,5
1105012006005,https://kawalpemilu.org/h/11050120065,null,null,null,155,60,7
1105012006006,https://kawalpemilu.org/h/11050120066,null,null,null,182,51,6
1105012006007,https://kawalpemilu.org/h/11050120067,null,null,null,178,58,3
1105012006008,https://kawalpemilu.org/h/11050120068,null,null,null,null,null,null
1105012012001,https://kawalpemilu.org/h/11050120121,null,null,null,null,null,null
1105012012002,https://kawalpemilu.org/h/11050120122,null,null,null,177,66,3
1105012012003,https://kawalpemilu.org/h/11050120123,null,null,null,193,39,0
1105012012004,https://kawalpemilu.org/h/11050120124,null,null,null,195,63,2
1105012012005,https://kawalpemilu.org/h/11050120125,null,null,null,null,null,null
1105012012006,https://kawalpemilu.org/h/11050120126,null,null,null,null,null,null
1105012012007,https://kawalpemilu.org/h/11050120127,null,null,null,170,54,4
1105012012008,https://kawalpemilu.org/h/11050120128,null,null,null,197,50,6
1105012012009,https://kawalpemilu.org/h/11050120129,null,null,null,199,49,5
1105012012010,https://kawalpemilu.org/h/110501201210,null,null,null,208,34,3
1105012012011,https://kawalpemilu.org/h/110501201211,null,null,null,187,47,8
1105012012012,https://kawalpemilu.org/h/110501201212,null,null,null,null,null,null
1105012012013,https://kawalpemilu.org/h/110501201213,null,null,null,null,null,null
1105012012014,https://kawalpemilu.org/h/110501201214,null,null,null,null,null,null
1105012001001,https://kawalpemilu.org/h/11050120011,null,null,null,113,59,7
1105012001002,https://kawalpemilu.org/h/11050120012,null,null,null,116,76,6
